city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Porto Alegre,109.0,4,3,1,2,accept,not furnished,680.0,between 2061.75 and 3581.5
Porto Alegre,460.0,4,4,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,60.0,2,2,1,11,accept,furnished,1680.0,greater than 6768.0
Rio de Janeiro,48.0,2,1,1,12,accept,not furnished,400.0,less than 2061.75
Sao Paulo,63.0,2,2,2,10,not accept,furnished,783.0,between 2061.75 and 3581.5
Sao Paulo,420.0,3,5,5,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,86.0,2,1,0,7,accept,not furnished,730.0,between 2061.75 and 3581.5
Sao Paulo,25.0,1,1,0,1,not accept,not furnished,0.0,less than 2061.75
Porto Alegre,30.0,1,1,0,1,accept,furnished,230.0,less than 2061.75
Belo Horizonte,200.0,3,3,2,4,accept,not furnished,370.0,between 2061.75 and 3581.5
Sao Paulo,200.0,3,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Campinas,120.0,4,2,5,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,30.0,1,1,0,15,not accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,236.0,4,5,5,5,accept,not furnished,2827.0,greater than 6768.0
Sao Paulo,25.0,1,1,1,16,not accept,furnished,344.0,between 2061.75 and 3581.5
Sao Paulo,120.0,3,2,1,5,accept,not furnished,1700.0,between 3581.5 and 6768.0
Belo Horizonte,520.0,3,3,4,20,not accept,not furnished,2224.0,greater than 6768.0
Rio de Janeiro,70.0,2,1,1,5,accept,furnished,843.0,less than 2061.75
Sao Paulo,35.0,1,1,0,2,not accept,furnished,726.0,between 3581.5 and 6768.0
Sao Paulo,36.0,1,1,1,8,accept,not furnished,410.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,2,0,24,not accept,furnished,800.0,between 3581.5 and 6768.0
Belo Horizonte,400.0,4,5,3,10,accept,not furnished,3000.0,greater than 6768.0
Rio de Janeiro,95.0,3,2,1,3,accept,not furnished,1061.0,between 3581.5 and 6768.0
Rio de Janeiro,58.0,2,2,1,11,accept,not furnished,688.0,less than 2061.75
Campinas,55.0,2,1,1,1,accept,not furnished,270.0,less than 2061.75
Sao Paulo,230.0,3,4,2,12,accept,furnished,2662.0,greater than 6768.0
Sao Paulo,155.0,3,3,2,2,accept,furnished,2300.0,greater than 6768.0
Porto Alegre,180.0,3,2,1,3,not accept,not furnished,1300.0,between 2061.75 and 3581.5
Sao Paulo,215.0,3,4,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,72.0,2,1,1,2,not accept,furnished,510.0,less than 2061.75
Sao Paulo,30.0,1,1,1,15,accept,not furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,310.0,4,5,5,6,accept,furnished,3800.0,greater than 6768.0
Sao Paulo,40.0,1,1,0,1,not accept,not furnished,600.0,less than 2061.75
Sao Paulo,335.0,3,4,4,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,40.0,1,1,0,2,accept,not furnished,250.0,less than 2061.75
Campinas,46.0,2,1,1,5,accept,not furnished,380.0,less than 2061.75
Sao Paulo,100.0,3,1,4,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,128.0,3,3,0,9,accept,not furnished,1260.0,between 3581.5 and 6768.0
Porto Alegre,75.0,2,1,1,7,accept,not furnished,350.0,less than 2061.75
Sao Paulo,70.0,1,1,0,8,accept,not furnished,430.0,between 3581.5 and 6768.0
Porto Alegre,63.0,2,1,2,6,accept,furnished,700.0,between 3581.5 and 6768.0
Belo Horizonte,193.0,4,2,2,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,264.0,4,4,1,2,not accept,furnished,3200.0,greater than 6768.0
Sao Paulo,120.0,2,3,0,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,63.0,2,2,2,4,not accept,not furnished,600.0,between 3581.5 and 6768.0
Sao Paulo,71.0,2,1,1,8,accept,not furnished,800.0,between 2061.75 and 3581.5
Porto Alegre,160.0,2,4,2,8,not accept,furnished,950.0,between 3581.5 and 6768.0
Sao Paulo,70.0,3,2,3,10,accept,furnished,813.0,between 2061.75 and 3581.5
Campinas,50.0,1,1,0,8,accept,not furnished,300.0,less than 2061.75
Sao Paulo,287.0,4,5,2,0,accept,furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,150.0,3,3,3,0,accept,not furnished,100.0,between 3581.5 and 6768.0
Sao Paulo,130.0,3,4,3,2,accept,not furnished,2300.0,greater than 6768.0
Sao Paulo,192.0,3,3,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,59.0,2,2,1,2,accept,not furnished,759.0,between 3581.5 and 6768.0
Rio de Janeiro,72.0,2,2,1,5,accept,not furnished,500.0,less than 2061.75
Belo Horizonte,90.0,3,2,1,2,accept,not furnished,300.0,between 2061.75 and 3581.5
Sao Paulo,49.0,2,1,1,6,accept,not furnished,277.0,between 2061.75 and 3581.5
Rio de Janeiro,625.0,5,3,2,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,100.0,3,1,1,2,accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,42.0,2,1,1,5,accept,not furnished,170.0,less than 2061.75
Sao Paulo,108.0,3,3,2,2,accept,not furnished,1200.0,between 3581.5 and 6768.0
Belo Horizonte,90.0,2,2,2,4,not accept,furnished,500.0,between 3581.5 and 6768.0
Campinas,70.0,3,1,1,1,accept,not furnished,315.0,less than 2061.75
Sao Paulo,88.0,2,2,3,20,accept,furnished,3114.0,greater than 6768.0
Campinas,45.0,1,1,1,3,accept,not furnished,521.0,less than 2061.75
Sao Paulo,100.0,2,2,5,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,238.0,3,3,3,2,accept,furnished,700.0,between 3581.5 and 6768.0
Sao Paulo,25.0,1,1,1,8,accept,furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,54.0,2,1,1,9,accept,not furnished,560.0,between 2061.75 and 3581.5
Porto Alegre,220.0,3,2,2,15,accept,not furnished,842.0,between 2061.75 and 3581.5
Sao Paulo,90.0,3,2,2,1,accept,not furnished,1800.0,between 3581.5 and 6768.0
Porto Alegre,58.0,1,1,1,2,accept,not furnished,273.0,less than 2061.75
Belo Horizonte,340.0,4,5,4,20,accept,not furnished,2260.0,greater than 6768.0
Sao Paulo,42.0,1,1,1,14,not accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,150.0,3,3,2,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,60.0,2,1,1,7,accept,furnished,785.0,between 3581.5 and 6768.0
Sao Paulo,179.0,3,3,0,9,not accept,furnished,1828.0,greater than 6768.0
Sao Paulo,57.0,2,2,1,22,not accept,furnished,480.0,between 3581.5 and 6768.0
Belo Horizonte,80.0,2,2,1,4,accept,not furnished,250.0,less than 2061.75
Porto Alegre,64.0,2,2,2,7,accept,not furnished,450.0,between 2061.75 and 3581.5
Sao Paulo,380.0,4,5,5,2,accept,not furnished,6500.0,greater than 6768.0
Rio de Janeiro,100.0,3,1,0,13,accept,not furnished,1100.0,between 3581.5 and 6768.0
Sao Paulo,136.0,3,3,3,13,accept,not furnished,1430.0,between 3581.5 and 6768.0
Belo Horizonte,130.0,3,1,1,2,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,178.0,3,3,3,8,accept,furnished,2500.0,greater than 6768.0
Rio de Janeiro,73.0,2,1,1,8,accept,not furnished,1022.0,between 2061.75 and 3581.5
Sao Paulo,80.0,2,2,2,6,accept,not furnished,1770.0,between 3581.5 and 6768.0
Sao Paulo,126.0,3,4,3,4,accept,not furnished,1560.0,between 3581.5 and 6768.0
Sao Paulo,56.0,2,2,1,4,accept,not furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,884.0,5,7,6,8,accept,not furnished,9000.0,greater than 6768.0
Sao Paulo,70.0,1,2,1,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,50.0,1,1,0,1,accept,not furnished,50.0,less than 2061.75
Rio de Janeiro,45.0,1,1,1,1,accept,furnished,1437.0,between 3581.5 and 6768.0
Porto Alegre,49.0,1,1,0,1,accept,not furnished,250.0,less than 2061.75
Rio de Janeiro,70.0,2,2,1,6,accept,not furnished,695.0,between 2061.75 and 3581.5
Sao Paulo,250.0,4,5,2,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,60.0,2,1,1,8,accept,not furnished,355.0,less than 2061.75
Belo Horizonte,70.0,3,1,0,3,not accept,not furnished,275.0,less than 2061.75
Porto Alegre,76.0,1,1,0,0,accept,not furnished,209.0,less than 2061.75
Sao Paulo,276.0,4,5,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,78.0,2,2,1,2,accept,not furnished,180.0,less than 2061.75
Porto Alegre,45.0,1,1,1,1,accept,not furnished,320.0,less than 2061.75
Campinas,100.0,3,2,1,3,accept,not furnished,690.0,between 2061.75 and 3581.5
Campinas,25.0,1,1,0,3,not accept,not furnished,300.0,less than 2061.75
Sao Paulo,85.0,2,2,1,6,not accept,furnished,850.0,between 3581.5 and 6768.0
Sao Paulo,37.0,1,1,1,1,not accept,furnished,604.0,between 2061.75 and 3581.5
Sao Paulo,200.0,3,4,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,218.0,3,2,2,6,not accept,not furnished,2000.0,greater than 6768.0
Sao Paulo,240.0,4,4,3,4,accept,not furnished,8000.0,greater than 6768.0
Sao Paulo,126.0,2,1,0,13,accept,not furnished,570.0,between 2061.75 and 3581.5
Porto Alegre,120.0,3,2,2,2,not accept,not furnished,600.0,between 2061.75 and 3581.5
Sao Paulo,156.0,3,2,2,10,accept,not furnished,2322.0,greater than 6768.0
Belo Horizonte,69.0,3,1,2,4,accept,not furnished,230.0,less than 2061.75
Rio de Janeiro,200.0,4,5,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,80.0,3,1,0,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,223.0,3,3,0,15,not accept,not furnished,2409.0,between 2061.75 and 3581.5
Sao Paulo,60.0,2,1,1,3,accept,furnished,600.0,between 2061.75 and 3581.5
Campinas,70.0,2,1,2,5,accept,not furnished,771.0,between 2061.75 and 3581.5
Belo Horizonte,54.0,2,1,2,2,accept,not furnished,114.0,less than 2061.75
Belo Horizonte,50.0,2,1,1,10,accept,not furnished,160.0,less than 2061.75
Sao Paulo,72.0,2,2,1,9,accept,not furnished,626.0,between 2061.75 and 3581.5
Rio de Janeiro,68.0,2,1,1,5,accept,not furnished,660.0,less than 2061.75
Sao Paulo,37.0,1,1,0,11,not accept,not furnished,346.0,between 3581.5 and 6768.0
Sao Paulo,57.0,1,1,0,9,accept,furnished,300.0,between 3581.5 and 6768.0
Sao Paulo,104.0,2,2,2,8,accept,not furnished,1800.0,between 3581.5 and 6768.0
Campinas,47.0,1,1,1,9,accept,not furnished,470.0,less than 2061.75
Sao Paulo,175.0,1,1,2,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,86.0,2,1,1,5,accept,not furnished,1002.0,between 2061.75 and 3581.5
Porto Alegre,70.0,3,2,1,4,accept,not furnished,490.0,between 2061.75 and 3581.5
Sao Paulo,210.0,3,2,0,11,accept,furnished,2200.0,between 3581.5 and 6768.0
Rio de Janeiro,150.0,4,3,3,5,accept,not furnished,1609.0,greater than 6768.0
Sao Paulo,260.0,5,4,4,12,accept,not furnished,3400.0,greater than 6768.0
Campinas,76.0,3,1,1,8,not accept,not furnished,484.0,less than 2061.75
Sao Paulo,45.0,1,1,1,0,not accept,not furnished,405.0,less than 2061.75
Belo Horizonte,160.0,3,3,2,3,accept,not furnished,1364.0,between 3581.5 and 6768.0
Campinas,223.0,3,5,2,2,accept,not furnished,1400.0,between 3581.5 and 6768.0
Belo Horizonte,802.0,6,6,8,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,100.0,3,1,1,1,accept,not furnished,1700.0,between 3581.5 and 6768.0
Campinas,348.0,3,3,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,200.0,4,4,3,2,accept,furnished,3700.0,greater than 6768.0
Sao Paulo,200.0,4,2,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,45.0,1,1,0,1,not accept,not furnished,0.0,less than 2061.75
Belo Horizonte,311.0,4,3,3,20,not accept,not furnished,2252.0,greater than 6768.0
Belo Horizonte,95.0,3,2,1,2,accept,not furnished,300.0,between 2061.75 and 3581.5
Sao Paulo,420.0,4,6,4,1,not accept,not furnished,4200.0,greater than 6768.0
Sao Paulo,45.0,1,1,0,12,not accept,not furnished,413.0,between 3581.5 and 6768.0
Sao Paulo,318.0,4,6,4,0,not accept,not furnished,2500.0,greater than 6768.0
Sao Paulo,70.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Porto Alegre,59.0,2,2,1,2,not accept,not furnished,470.0,less than 2061.75
Sao Paulo,49.0,1,1,1,4,not accept,not furnished,486.0,between 3581.5 and 6768.0
Sao Paulo,305.0,4,3,4,6,accept,furnished,3428.0,greater than 6768.0
Sao Paulo,43.0,1,1,0,6,not accept,not furnished,350.0,less than 2061.75
Campinas,73.0,3,2,2,17,accept,not furnished,570.0,between 2061.75 and 3581.5
Belo Horizonte,63.0,2,1,1,4,not accept,not furnished,130.0,less than 2061.75
Porto Alegre,94.0,2,2,2,8,accept,not furnished,600.0,between 3581.5 and 6768.0
Belo Horizonte,140.0,2,2,2,4,accept,not furnished,305.0,less than 2061.75
Sao Paulo,48.0,1,1,1,4,accept,furnished,1450.0,between 3581.5 and 6768.0
Rio de Janeiro,42.0,1,1,0,8,not accept,furnished,900.0,between 2061.75 and 3581.5
Belo Horizonte,70.0,2,2,2,5,accept,not furnished,610.0,between 2061.75 and 3581.5
Porto Alegre,45.0,1,1,0,11,accept,not furnished,750.0,between 2061.75 and 3581.5
Porto Alegre,102.0,3,2,2,8,accept,furnished,1125.0,greater than 6768.0
Sao Paulo,76.0,2,1,1,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,400.0,3,5,4,20,accept,furnished,3500.0,greater than 6768.0
Sao Paulo,98.0,2,2,1,13,accept,not furnished,1055.0,between 3581.5 and 6768.0
Sao Paulo,26.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,64.0,2,2,0,10,accept,not furnished,665.0,between 2061.75 and 3581.5
Sao Paulo,42.0,1,1,1,9,accept,not furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,650.0,5,8,7,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,280.0,3,3,4,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,230.0,3,4,3,10,accept,not furnished,2000.0,between 3581.5 and 6768.0
Sao Paulo,110.0,2,3,3,1,not accept,not furnished,1600.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,1,9,not accept,not furnished,440.0,between 2061.75 and 3581.5
Porto Alegre,90.0,2,2,1,18,not accept,not furnished,500.0,between 2061.75 and 3581.5
Rio de Janeiro,70.0,2,1,1,15,accept,not furnished,450.0,less than 2061.75
Sao Paulo,257.0,4,4,4,14,not accept,not furnished,5000.0,greater than 6768.0
Sao Paulo,265.0,3,3,2,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,47.0,2,1,1,4,accept,not furnished,466.0,less than 2061.75
Sao Paulo,68.0,2,2,2,8,accept,furnished,1030.0,between 3581.5 and 6768.0
Sao Paulo,54.0,1,1,1,18,accept,not furnished,800.0,greater than 6768.0
Sao Paulo,700.0,6,8,8,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,50.0,1,1,1,7,accept,not furnished,750.0,less than 2061.75
Porto Alegre,46.0,1,1,1,5,not accept,not furnished,450.0,less than 2061.75
Porto Alegre,28.0,1,1,0,1,accept,not furnished,99.0,less than 2061.75
Belo Horizonte,80.0,3,2,1,7,accept,not furnished,820.0,between 2061.75 and 3581.5
Sao Paulo,113.0,2,2,1,6,accept,not furnished,1000.0,between 3581.5 and 6768.0
Porto Alegre,164.0,3,3,0,5,accept,not furnished,1680.0,between 3581.5 and 6768.0
Belo Horizonte,90.0,3,2,2,3,accept,not furnished,325.0,less than 2061.75
Campinas,76.0,2,1,0,3,accept,not furnished,300.0,less than 2061.75
Rio de Janeiro,53.0,2,1,1,4,accept,furnished,365.0,less than 2061.75
Sao Paulo,132.0,3,1,2,7,not accept,furnished,920.0,greater than 6768.0
Campinas,66.0,2,1,1,0,accept,not furnished,265.0,less than 2061.75
Sao Paulo,292.0,4,4,4,29,accept,not furnished,1700.0,greater than 6768.0
Sao Paulo,100.0,2,2,1,10,accept,furnished,1300.0,between 2061.75 and 3581.5
Sao Paulo,256.0,3,3,2,0,not accept,not furnished,0.0,greater than 6768.0
Sao Paulo,750.0,4,4,6,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,65.0,2,2,1,4,accept,not furnished,600.0,between 2061.75 and 3581.5
Rio de Janeiro,164.0,4,3,2,5,accept,not furnished,1500.0,greater than 6768.0
Porto Alegre,88.0,2,2,1,3,accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,120.0,3,3,3,11,accept,not furnished,1800.0,between 3581.5 and 6768.0
Sao Paulo,170.0,3,3,2,9,accept,not furnished,1500.0,between 3581.5 and 6768.0
Sao Paulo,60.0,1,1,2,2,not accept,not furnished,3398.0,between 3581.5 and 6768.0
Sao Paulo,60.0,2,1,0,10,accept,not furnished,453.0,between 2061.75 and 3581.5
Belo Horizonte,210.0,3,5,4,3,accept,not furnished,2660.0,greater than 6768.0
Sao Paulo,165.0,3,4,3,7,accept,not furnished,1700.0,greater than 6768.0
Campinas,190.0,2,2,0,8,not accept,not furnished,1100.0,between 2061.75 and 3581.5
Sao Paulo,270.0,3,2,2,15,accept,not furnished,2168.0,greater than 6768.0
Sao Paulo,52.0,1,1,1,11,accept,not furnished,730.0,between 2061.75 and 3581.5
Sao Paulo,196.0,4,3,3,13,not accept,not furnished,2420.0,greater than 6768.0
Sao Paulo,142.0,3,2,1,14,accept,not furnished,1950.0,greater than 6768.0
Campinas,109.0,4,3,2,6,not accept,not furnished,890.0,between 2061.75 and 3581.5
Sao Paulo,178.0,2,4,2,2,accept,not furnished,2300.0,greater than 6768.0
Sao Paulo,167.0,3,4,2,5,accept,not furnished,2884.0,between 3581.5 and 6768.0
Campinas,660.0,5,5,4,0,accept,not furnished,1400.0,greater than 6768.0
Sao Paulo,98.0,2,1,1,1,accept,not furnished,650.0,between 2061.75 and 3581.5
Sao Paulo,90.0,3,3,1,11,accept,not furnished,1347.0,between 3581.5 and 6768.0
Sao Paulo,65.0,2,1,1,12,accept,furnished,740.0,between 2061.75 and 3581.5
Rio de Janeiro,190.0,4,4,0,4,accept,not furnished,2200.0,greater than 6768.0
Rio de Janeiro,30.0,1,1,0,12,accept,not furnished,0.0,less than 2061.75
Sao Paulo,43.0,1,1,0,6,accept,not furnished,219.0,less than 2061.75
Sao Paulo,41.0,1,1,0,3,accept,not furnished,350.0,between 2061.75 and 3581.5
Rio de Janeiro,58.0,2,1,0,2,not accept,furnished,500.0,between 3581.5 and 6768.0
Sao Paulo,470.0,4,6,2,7,accept,not furnished,3000.0,greater than 6768.0
Sao Paulo,49.0,2,1,1,17,not accept,furnished,665.0,between 2061.75 and 3581.5
Rio de Janeiro,86.0,2,2,2,3,accept,furnished,585.0,between 2061.75 and 3581.5
Porto Alegre,38.0,1,1,1,9,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,1,3,accept,furnished,686.0,between 3581.5 and 6768.0
Campinas,90.0,3,2,1,2,accept,not furnished,495.0,between 2061.75 and 3581.5
Sao Paulo,120.0,3,4,2,15,not accept,not furnished,2011.0,between 3581.5 and 6768.0
Sao Paulo,234.0,3,4,4,14,accept,not furnished,1710.0,between 3581.5 and 6768.0
Campinas,44.0,2,1,1,5,accept,not furnished,250.0,less than 2061.75
Sao Paulo,160.0,4,4,3,9,accept,furnished,2184.0,greater than 6768.0
Sao Paulo,62.0,2,2,2,4,accept,not furnished,720.0,between 2061.75 and 3581.5
Sao Paulo,63.0,2,3,1,1,accept,not furnished,690.0,between 2061.75 and 3581.5
Sao Paulo,100.0,3,1,0,0,accept,furnished,870.0,between 2061.75 and 3581.5
Sao Paulo,260.0,4,4,4,8,accept,not furnished,3150.0,greater than 6768.0
Sao Paulo,300.0,2,3,2,1,accept,not furnished,7000.0,greater than 6768.0
Campinas,128.0,3,3,2,3,accept,not furnished,700.0,between 3581.5 and 6768.0
Campinas,200.0,3,3,5,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,25.0,1,1,0,16,accept,not furnished,294.0,less than 2061.75
Sao Paulo,369.0,4,4,5,12,accept,furnished,4074.0,greater than 6768.0
Sao Paulo,303.0,3,3,4,4,accept,furnished,4911.0,greater than 6768.0
Sao Paulo,160.0,3,3,2,8,accept,not furnished,2000.0,greater than 6768.0
Rio de Janeiro,50.0,1,1,0,9,accept,furnished,2300.0,between 3581.5 and 6768.0
Belo Horizonte,360.0,1,1,8,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,27.0,1,1,0,5,not accept,not furnished,1405.0,between 3581.5 and 6768.0
Sao Paulo,80.0,2,1,1,5,not accept,not furnished,660.0,between 3581.5 and 6768.0
Rio de Janeiro,35.0,1,1,0,7,accept,furnished,560.0,between 2061.75 and 3581.5
Sao Paulo,50.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,24606.0,5,4,4,12,accept,not furnished,2254.0,greater than 6768.0
Campinas,48.0,1,2,0,2,accept,furnished,704.0,less than 2061.75
Sao Paulo,800.0,4,2,6,0,accept,furnished,0.0,greater than 6768.0
Belo Horizonte,58.0,2,1,1,2,accept,not furnished,200.0,less than 2061.75
Sao Paulo,100.0,2,2,1,3,accept,not furnished,299.0,between 2061.75 and 3581.5
Rio de Janeiro,25.0,1,1,0,4,accept,not furnished,50.0,less than 2061.75
Sao Paulo,150.0,3,3,2,3,accept,furnished,2100.0,between 3581.5 and 6768.0
Belo Horizonte,51.0,2,1,1,2,accept,not furnished,260.0,less than 2061.75
Rio de Janeiro,75.0,2,1,1,4,accept,furnished,500.0,less than 2061.75
Sao Paulo,570.0,4,6,4,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,100.0,3,3,2,6,accept,not furnished,1300.0,between 2061.75 and 3581.5
Belo Horizonte,27.0,1,1,0,2,not accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,60.0,2,1,1,3,not accept,not furnished,530.0,less than 2061.75
Rio de Janeiro,93.0,3,1,0,0,accept,not furnished,400.0,less than 2061.75
Belo Horizonte,250.0,2,2,1,0,accept,not furnished,15.0,less than 2061.75
Porto Alegre,41.0,1,1,1,6,accept,not furnished,400.0,between 2061.75 and 3581.5
Belo Horizonte,234.0,3,3,3,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,250.0,3,5,8,0,accept,furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,45.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,65.0,2,1,0,24,accept,furnished,650.0,greater than 6768.0
Rio de Janeiro,100.0,3,2,1,12,accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,100.0,3,3,2,0,accept,not furnished,900.0,between 3581.5 and 6768.0
Sao Paulo,87.0,2,2,1,5,accept,not furnished,2100.0,between 3581.5 and 6768.0
Sao Paulo,25.0,1,1,0,2,not accept,furnished,0.0,less than 2061.75
Sao Paulo,90.0,2,2,1,6,accept,furnished,900.0,greater than 6768.0
Sao Paulo,84.0,2,2,0,12,accept,not furnished,747.0,between 2061.75 and 3581.5
Belo Horizonte,250.0,4,2,2,0,accept,furnished,600.0,between 3581.5 and 6768.0
Rio de Janeiro,99.0,3,2,1,10,accept,not furnished,1080.0,between 3581.5 and 6768.0
Sao Paulo,79.0,3,2,2,4,not accept,furnished,660.0,between 3581.5 and 6768.0
Sao Paulo,90.0,2,2,2,17,accept,furnished,1500.0,greater than 6768.0
Sao Paulo,220.0,3,4,2,0,accept,furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,35.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,220.0,4,4,4,10,accept,not furnished,2200.0,greater than 6768.0
Campinas,70.0,2,1,1,0,not accept,not furnished,341.0,less than 2061.75
